1406	1396	1	20817	12	b'Whenever a problem becomes solvable by a computer, people start arguing that it does not require intelligence. John McCarthy is often quoted: "As soon as it works, no one calls it AI anymore" (Referenced in CACM).One of my teachers in college said that in the 1950\'s, a professor was asked what he thought was intelligent for a machine. The professor reputedly answered that if a vending machine gave him the right change, that would be intelligent.Later, playing chess was considered intelligent. However, computers can now defeat grandmasters at chess, and people are no longer saying that it is a form of intelligence. Now we have OCR. It\'s already stated in another answer that our methods do not have the recognition facilities of a 5 year old. As soon as this is achieved, people will say "meh, that\'s not intelligence, a 5 year old can do that!"A psychological bias, a need to state that we are somehow superior to machines, is at the basis of this.'	164	0	2	0
1407	1404	1	2366	7	b'The authors do actually give an English definition in terms of the well-known agent formulation of AI: We intend this usage to be intuitive: death means that one sees no more percepts, and takes no more actions.It would seem that this becomes possible for a reinforcement learning agent such as AIXI in a formulation that uses semi-measures of probability (which need not sum up to 1), rather than the more traditional notion.'	71	0	0	0
1408	1394	1	27151	4	b"Vernor Vinge said that if we can scan a human brain and then simulate it: We can run it at 1000 times the speed. The brain will be able to do 1000 years of thinking in 1 year ect. At this stage in history we have the computer power.The trouble lies in cutting a brain up and scanning the 100 billion neurons and 12 million kilometres of axons and 100000 billion synapses.And piecing together the connectome from all the data.Sebastian Seung at MIT is working on automating this scanning process with machine learning. By gathering training data from thousands of people playing his Eyewire gameHenry Markram in Europe tried to do something similar with his Blue Brain Project.He attempted to simulate the neocortical column of a rat. The EU gave him a billion euros to do this. Unfortunately he has been heavily criticised by the Neuroscience community. They claim that we don't know the physiology well enough to make a valid simulation.Check out his Ted Talk.In the 1970s Sydney Brenner achieved a full brain scan of a C Elegans worm. This worm has one of the simplest biological neural networks having only 302 neurons.Here is a picture of its connectome:An accurate computer simulation of this worm would be a major stepping stone to uploading a human brain."	216	0	0	0
1409	1363	0	80729	1	b'Matrix representation is beneficial for implementing neural networks in silicon.But for examining neural networks empirically it is sometimes good to visualise the synapse weight values as images or videos: Jason Yosinski\'s exploration of a convolution neural network. The network seems to have a "filter" that just detects shoulders. A bit like a lock that only opens when it recognises the pattern of shoulders.'	62	0	0	0
1410	-1	0	0	4	b"We can measure the power of the machine with the number of operation per second or the frequency of the processor. But does units similar of IQ for humans exist for a AI?I'm asking for a unit which can give countable result so something different from a Turing Test which only give a binary result."	54	0	0	0
1411	1410	0	4268	3	b'One of the challenges of AI is defining Intelligence.If we could precisely define general intelligence then we could program it into a computer. After all an algorithm is a process so well defined that it can be run on a computer.Narrow AI can be evaluated on its success at achieving goals in an environment. In domains such as computer vision and speech recognition narrow AI algorithms can be easily evaluated.Many universities curate narrow AI tests. Fei-Fei Li a professor at Stanford who directs the Artificial Intelligence lab there organises the annual ImageNet Challenge. In 2012 Geoffrey Hinton famously won the competition by building a Deep Neural Network that could recognize pictures more accurately than humans can.To my knowledge the testers commonly use Precision and recall evaluation metrics'	126	0	0	0
1412	1390	1	62197	5	b"Yes, many people have worked on this sort of thing, due to its obvious industrial applications (most of the ones I'm familiar with are in the pharmaceutical industry). Here's a paper from 2013 that claims good results; following the trail of papers that cited it will likely give you more recent work. "	52	0	0	0
1413	1410	0	12678	3	b'Shane Legg and Marcus Hutter proposed one in 2006. The main descriptive quotes (see the paper for the actual formula): Intelligence measures an agent\xe2\x80\x99s general ability to achieve goals in a wide range of environments  ...  It is clear by construction that universal intelligence measures the general ability of an agent to perform well in a very wide range of environments, as required by our informal definition of intelligence given earlier. The definition places no restrictions on the internal workings of the agent; it only requires that the agent is capable of generating output and receiving input which includes a reward signal.'	103	0	1	0
1414	41	0	80062	2	b"The other answers are correct that machine IQ test results are currently not indicative of machine intelligence. One of the surprising facts of human intelligence is that performance on almost all cognitive tasks are correlated with each other; that is, there is such a thing as 'general smartness' and IQ tests attempt to measure that thing.People have built programs that take IQ tests, however, and some of them perform quite well. Raven's Progressive Matrices, a visual pattern recognition IQ test, is an easy target for AI (see this paper as representative) and another group has constructed an AI that performs about as well as a 4 year old on the verbal intelligence portion of a standard childhood IQ test."	118	0	1	0
1415	-1	0	0	5	b'In the mid 1980s, Rodney Brooks famously created the foundations of "the new AI". The central claim was that the symbolist approach of \'Good Old Fashioned AI\' (GOFAI) had failed by attempting to \'cream cognition off the top\', and that embodied cognition was required, i.e. built from the bottom up in a \'hierarchy of competances\' (e.g. basic locomotion -> wandering around -> actively foraging) etc.I imagine most AI researchers would agree that the \'embodied cognition\' perspective has now (at least tacitly) supplanted GOFAI as the mainstream.My question takes the form of a thought experiment and asks: "Which (if any) aspects of \'embodied\' can be relaxed/omitted before we lose something essential for AGI?"'	111	0	0	0
1416	-1	0	0	2	b"In other words, which existing reinforcement method learns in fewest episodes? R-Max comes to mind, but its very old and I'd like to know if there is something better now."	29	0	1	0
1417	92	0	2168	9	b'The images that you provided may be unrecognizable for us. They are actually the images that we recognize but evolved using the Sferes evolutionary framework.While these images are almost impossible for humans to label with anything but abstract arts, the Deep Neural Network will label them to be familiar objects with 99.99% confidence.This result highlights differences between how DNNs and humans recognize objects. Images are either directly () or indirectly() encodedAccording to this video Changing an image originally correctly classified in a way imperceptible to humans can cause the cause DNN to classify it as something else.  In the image below the number at the bottom are the images are supposed to look like the digits But the network believes the images at the top (the one like white noise) are real digits with 99.99% certainty. The main reason why these are easily fooled is because Deep Neural Network does not see the world in the same way as human vision. We use the whole image to identify things while DNN depends on the features. As long as DNN detects certain features, it will classify the image as a familiar object it has been trained on. The researchers proposed one way to prevent such fooling by adding the fooling images to the dataset in a new class and training DNN on the enlarged dataset. In the experiment, the confidence score decreases significantly for ImageNet AlexNet. It is not easy to fool the retrained DNN this time. But when the researchers applied such method to MNIST LeNet, evolution still produces many unrecognizable images with confidence scores of 99.99%.More details here, here and here.'	272	0	3	0
1418	1415	1	3294	4	b"This is something of an orthogonal answer, but I think Brooks didn't go about his idea the right way. That is, subsumption architecture is one in which the 'autopilot' is replaced by a more sophisticated system when necessary. (All pieces receive the raw sensory inputs, and output actions, some of which turn off or on other systems.)But a better approach is the normal hierarchical control approach, in which the target of a lower level system is the output of a higher level system. That is, the targeted joint angle of a robot leg is determined by the system that is trying to optimize the velocity, which is determined by a system that is trying to optimize the trajectory, which is determined by a system that is trying to optimize the target position, and so on.This allows for increasing level of complexity while maintaining detail and system reusability.That said, I don't think you actually need what one would naively call 'embodied cognition' in order to get the bottom-up hierarchy of competencies that Brooks is right to point towards. The core feature is the wide array of inputs and outputs, which are understood in a hierarchical fashion that allows systems to be chained together vertically. I think you could get a functional general intelligence whose only inputs and outputs involve going through an Ethernet cable, and doesn't have anything like a traditional body that it actuates or senses through. (This is a claim that the hierarchical structure is what matters, not the content of what we use that structure for.)(The main place to look for more, I think, is actually a book about human cognition, called The Control of Perception by William T. Powers.)"	281	0	0	0
1419	104	0	2524	3	b'I can offer two (at first sight, conflicting) perspectives on this:Firstly:If the letter string \'abc\' becomes \'abd\' what would "doing the same thing" to \'ijk\' look like?This is just one example of a problem (so-called \'letterstring analogy problems\') that is not easily framed as an optimization problem - there are a range of answers that appear compelling to humans, each for it\'s own structurally-specific reason. Some of the subtleties of these kind of problems are discussed in detail here.Secondly:Here\'s a very high-level perspective on AGI in which optimization plays a key part.It\'s not at all clear how these two very different scales of approach might be reconciled. As someone who does optimization research for a living, I\'d be inclined to say that, certainly for all current, practical purposes, AGI can\'t really be treated as an optimization problem, since most interesting activities don\'t readily lend themselves to description via a cost function.'	150	0	2	0
1420	-1	0	0	8	b"Are there any research teams which attempted to create or have already created an AI robot which can be as close to intelligent as these found in Ex Machina or I, Robot movies?I'm not talking about full awareness, but an artificial being which can make its own decisions and physical and intellectual tasks that a human being can do?"	58	0	0	0
1421	1420	1	958	20	b'We are absolutely nowhere near, nor do we have any idea how to bridge the gap between what we can currently do and what is depicted in these films.The current trend for DL approaches (coupled with the emergence of data science as a mainstream discipline) has led to a lot of popular interest in AI.However, researchers and practitioners would do well to learn the lessons of the \'AI Winter\' and not engage in hubris or read too much into current successes.For example:Success in transfer learning is very limited. The \'hard problem\' (i.e. presenting the \'raw, unwashed environment\' to the machine and having it come up with a solution from scratch) is not beingaddressed by DL to the extent that it is popularly portrayed: expert human knowledge is still required to help decide how the input should be framed, tune parameters, interpret output etc.Someone who has enthusiasm for AGI would hopefully agree that the \'hard problem\' is actually the only one that matters. Some years ago, a famous cognitive scientist said "We have yet to successfully represent even a single concept on a computer". In my opinion, recent research trends have done little to change this.All of this perhaps sounds pessimistic - it\'s not intended to. None of us want another AI Winter, so we should challenge (and be honest about) the limits of our current techniques rather than mythologizing them.'	229	0	0	0
1422	1420	0	6680	0	b' "heavier-than-air flying machines are impossible" _ Lord Kelvin 1895 7 years later the Wright brothers built one.Currently we have many powerful narrow AI (good at special tasks) but we have no idea how to unify them into a single system like in a biological brain. '	46	0	0	0
1423	-1	0	0	9	b'We, humans, during following multiple processes (e.g. reading while listening to music) memorize information from less focused sources with worse efficiency than we do from our main concentration.Do such things exist in case of artificial intelligences? I doubt, for example that neural networks obtain such features, but I may be wrong.'	50	0	0	0
1424	1390	0	9362	1	b'Yes, there were successful attempts at predicting the interaction between molecules and biological proteins which have been used to identify potential treatments by using convolutional neural networks.For example in 2015, the first deep learning neural network has been created for structure-based drug design which trains 3-dimensional representation of chemical interactions which works similar to how image recognition works (composing smaller features into larger, complex structures).wikiStudy: AtomNet: A Deep Convolutional Neural Network for Bioactivity Prediction in Structure-based Drug DiscoveryAnother approach is to use evolutionary artificial neural networks which can achieve great optimization results.Further more, the paper from 2015 demonstrated heurisic chemical reaction optimization (CRO) which is inspired by the natural of chemical reactions (e.g. transforming the unstable substances to the stable onces). Simulation results shows that CRO outperforms many evolutionary algorithms by population-based metaheuristics mimicking the transition of molecules and their interactions in a chemical reaction.Sample pseudocode algorithm for predicting synthesis given \xcf\x891, \xcf\x892 (from the above paper):which is used to generate a new solution \xcf\x89\xe2\x80\xb2 based on two given solutions \xcf\x891 and \xcf\x892.'	172	10	1	0
1426	-1	0	0	5	b'How can a swarm of small robots (like Kilobots) walking close to each other achieve collaboration without bumping into each other? For example, one study shows programmable self-assembly in a thousand-robot swarm (see article &amp; video) which are moving without GPS-like system and by measuring distances to neighbours. This was achieved, because the robots were very slow.Is there any way that similar robots can achieve much more efficient and quicker assembly by using more complex techniques of coordination? Not by walking around clock-wise (which I guess was the easiest way), but I mean using some more sophisticated way. Because waiting half a day (~11h) to create a simple star shape using a thousand-robot swarm is way too long!'	117	0	2	0
1427	-1	0	0	0	b"On Watson wiki page we can read: In healthcare, Watson's natural language, hypothesis generation, and evidence-based learning capabilities allow it to function as a clinical decision support system for use by medical professionals.How exactly such AI can help doctors to diagnose the diseases?"	42	0	0	0
1428	1427	1	0	0	b"Watson can make its diagnosis based on the patient's data and comparing it to the data from million of other studies.For example having enough genetic data and the right algorithms, its AI computing capability demonstrated the huge potential of data analysis based on which it can used for everything from diagnosing rare illnesses to prescribing perfect dosages of medicine based on the patient's personal genetic makeup. Of course there are still plenty of challenges which need to be overcome before it can be used in mainstream medicine. Recently Watson was able to diagnose rare form of leukemia after treatment was proved ineffective. It was fed in with patient\xe2\x80\x99s genetic data and compared to data from other 20 million oncological studies.Sources:Artificial Intelligence Used To Detect Rare Leukemia Type In Japan (2016)Watson correctly diagnoses woman after doctors were stumped (2016)"	137	0	2	0
1429	-1	0	0	1	b"Recently White House published the article: Preparing for the Future of Artificial Intelligence which says that government is working to leverage AI for public good and toward a more effective government.I'm especially interested how AI can help with computational sustainability, environmental management and Earth's ecosystem such as biological conservation?"	48	0	0	0
1430	1429	1	0	1	b'There are variety of aspects where AI can help for a public good. Future studies of computational methods can contribute to sustainable management ecosystem by its data acquisition, interpretation, integration and model fitting.Prof. Tom Dietterich is a leader in combining computer science and ecological sciences to build new discipline of Ecosystem Informatics which studies methods for collecting, analyzing and visualizing data on the structure and function of ecosystems.His group is involved in many aspects of ecosystem, such as:Models that can predict species distribution and their presence/absence elsewhere in order to create species distribution and migration/dispersal maps (such as DataONE Datanet, eBird project, BirdCast) .Bio-economic models which require solving large spatio-temporal optimization problems under uncertainty.Ecosystem prediction problems which require integrating heterogeneous data sources.Algorithms for deployment (sensor placement), cleaning and analysis of sensor network data of resulting data to increase agricultural productivity (Project TAHMO), like deployment of 20,000 hydro-meteorological stations in Africa (e.g. computational problem where to place it).Systems for capturing, imaging, and sorting bugs combined with general image processing/machine learning/pattern recognition tools for counting and classifying them (BugID project). The goal is to develop algorithms for automating biodiversity based on the visual pattern recognition by using computer vision method.For further information about this work, check the following resources, see:(video) "Challenges for Machine Learning in Computational Sustainability" (CRCS) (2013)(slides) Tom Dietterich, Understanding and Managing Ecosystems through AI (2013)(study) Adapting environmental management to uncertain but inevitable change (2015)'	234	0	7	0
1431	-1	0	0	-4	b"When AI has some narrow domain such as chess where it can outperform the world's human masters of chess, does it make it a superintelligence or not?"	26	0	0	0
1432	-1	0	0	5	b"Suppose my goal is to collaborate and create an advanced AI, for instance one that resembles a human being and the project would be on the frontier of AI research, what kind of skills would I need?I am talking about specific things like what university program should I complete to enter and be competent in the field. Here are some of the things that I thought about, just to exemplify what I mean:Computer sciences: obviously the AI is built on computers, it wouldn't hurt to know how computers work, but some low level stuff and machine specific things does not seem essential, I may be wrong of course.Psychology: if AI resembles human beings, knowledge of human cognition would probably be useful, although I do not imagine neurology on a cellular level or complicated psychological quirks typical to human beings like the Oedipus complex would be relevant, but again, I may be wrong."	151	0	0	0
1433	-1	0	0	1	b"White House published the information about AI which requests mentions about 'the most important research gaps in AI that must be addressed to advance this field and benefit the public'.What are these exactly?"	32	0	0	0
1434	1433	0	0	1	b"According to IBM Research organization in the response to White House as part of preparing for the future of Artificial Intelligence, AI depends upon many long-term advances, not only from AI researchers, but from many interdisciplinary teams of experts from many disciplines, including the following challenges:Machine learning and reasoning.Currently AI systems use supervised learning using huge amount of dataset of labeled data for training. This is very different to how humans learn by creating concepts, relationship, common sense reasoning which gives ability to learn much without too much data. Therefore machine learning with common-sense reasoning capabilities should be researched further more.Decision techniques.Current AI-based systems have very limited ability for making decisions, therefore new techniques must be developed (e.g. modeling systemic risks, analyzing tradeoffs, detecting anomalies in context, analyzing data while preserving privacy).Domain-specific AI systems.The current AI-based system is lack of abilities to understand the variety of domains of human expertise (such as medicine, engineering, law and many more). The systems should be able to perform professional-level tasks such as designing problems, experiments, managing contradictions, negotiating, etc.Data assurance and trust.The current AI-based systems require huge amounts of data and their behaviour directly depends on the quality of this data which can be biased, incomplete or compromised. This can be expensive and time consuming especially where it is used for safety critical systems which potentially can be very dangerous.Radically efficient computing infrastructure.The current AI-based systems require unprecedented workloads and computing power which require development of new computing architectures (such as neuromorphic).Interpretability and explanations.For people to follow AI suggestions, they need to trust systems, and this is only when they are capable of knowing users' intents, priorities, reasoning and they can learn from their mistakes. These capabilities are required in many business domains and professionalsValue alignment and ethics.Humans can share the common knowledge of how the world function, the machine cannot. They can fail by having unintended and unexpected behaviour only because humans did not specify the right goals for them or them omitted essential training details. The systems should be able to correct specification of the goals and avoid unintended and undesired consequences in the behaviour.Social AI.The AI-based systems should be able to work closely to humans in their professional and personal life, therefore they should have significant social capabilities, because they can impact on our emotions and our decision making capabilities. Also sophisticated natural language capabilities will need to be developed to allow a natural interaction and dialog between humans and machines.Source: Fundamental questions in AI research, and the most important research gaps (RFI questions 5 and 6)"	426	0	1	0
1436	-1	0	0	4	b'Is there any methods by which artificial intelligence use recursion(s) to solve a certain issue or to keep up working and calculating?'	21	0	0	0
1437	52	1	51062	1	b"Andrej Karpathy's blog has a tutorial on getting a neural network to learn pong with reinforcement learning. His commentary on the current state of the field is interesting.He also provides a whole bunch of links (David Silver's course catches my eye). Here is a working link to the lecture videos.Here are demos of DeepMinds game playing.Get links to the papers at Andrej Karpathy's blog above- rat fpsnice demos at 19 minutes into this"	72	0	3	0
1438	1431	1	18759	3	b"There are three typical use cases for the phrase 'superintelligent':Something that is at least as smart as a human for every task.Something that is smart enough to improve itself on a fundamental level.Something that is smarter than a human at a single task.Most uses that I see are definition 2, but the other two are also somewhat common. I typically follow I. J. Good and use ultraintelligence for the first definition. (There are lots of arguments that something that fits definition 1 is likely to fit definition 2 as well, but this doesn't seem to be logically necessary.)Obviously, Deep Blue only counts for definition 3."	104	0	0	0
1439	1436	1	12156	5	b"To my knowledge, recursion does not play a strong role in the definition of modern AI techniques, although it does feature used in Lovasz's definition of 'Local Search' and Kurzweil is certainly an advocate. Recursion can be seen as an elegant 'architectural factorization' - building complexity by combining the results of smaller, similar patterns previously encountered. Computationally, recursion can always be converted into iteration so this form of elegance is really mainly of use in helping to make designs more comprehensible.GOFAI algorithms that were traditionally defined using recursion include depth- and breath- first search and means-ends analysis (used in Newell and Simon's General Problem Solver).With respect to performance, while many functions can be very economically defined using recursion, the naive version of such definitions can be inefficient.This page gives an example in which recursive version of the Fibbonnacci function, which has asymptotic execution time n^1.6, which is reduced to n by the use of memoization."	154	0	3	0
1440	1423	1	30213	5	b"Douglas Hofstadter's CopyCat architecture for solving letter-string analogy problems was deliberately engineered to maintain a semantically-informed notion of 'salience', i.e. given a variety of competing possibilities, tend to maintain interest in the one that is most compelling. Although the salience value of (part of) a solution is ultimately represented numerically, the means by which it determined is broadly intended to correspond (at least functionally) to the way 'selective attention' might operate in human cognition."	73	0	1	0
1441	1433	0	18346	2	b'One way of illustrating the deficiencies of many of our current approaches at once is to consider how well it is possible to represent (equivalently, learn) commonsense knowledge. In this area, the Winograd Schema Challenge has been proposed by Levesque, in which each problem is given as input natural language text containing an ambiguous pronoun: Babar wonders how he can get new clothing. Luckily, a very rich old man who has always been fond of little elephants understands right away that he is longing for a fine suit.Here, the program is asked to decide if \'he\' in "he is longing for a fine suit" refers to Babar or the old man. Several thousand such questions have been collated and proposed as a more quantifiable alternative to the Turing test.Despite the fact that the input domain is natural language, success here is undeniably a pre-requisite for AGI and (as implied in my answer here) for being able to interact ethically with the human world.'	162	0	3	0
1442	1288	0	7726	4	b'There does not appear to be an historicial consensus on this. The Wikipedia page on the Perceptrons book (which does not come down on either side) gives an argument that the ability of MLPs to compute any Boolean function was widely known at the time (at the very least to McCulloch and Pitts).However, this page gives an account by someone present at the MIT AI lab in 1974, claiming that this was not common knowledge there, alluding to documentation in "Artificial Intelligence Progress Report: Research at the Laboratory in Vision, Language, and other problems of Intelligence" (p31-32) which is claimed to support this.'	102	0	1	0
1443	1426	1	36423	8	b'There has been quite a few approaches to achieve such kind of distributed coordination. I present here one of them, for its generality and simplicity (that makes it easy to remember too). But first, the general idea behind these approaches is pretty interesting, around a mechanism called stigmergy.Stigmergy is a behaviour coordination mechanism mediated by the environment. It was first described for termites, and the most famous example pertains to ants. Ants form trails when going out for food, but they often do not interact directly. It turns out they leave pheromones on the ground as they walk away from their hills. The pheromone allows them to find their way home, and it also guides where they are going: If they find a pheromone trace from one of their peers, they follow it and their own pheromones add up, reinforcing the signal of the trail. In stage, more and more ants get "together as they move", forming a trail. Coordination has been achieved.Among the various implementation derived from stigmergy, there is the "field-based motion coordination model" (FBMCM). The idea is to create a (maybe virtual) environment that maintains some states of the world. Each object registers in the environment a signal that is maximum at the object position (its edges) and then decreases with distance. Moving objects (e.g. robots) each emit a signal relayed by the environment. They can then sense each other\'s field and act accordingly: E.g., when signals are strong, move away; when weak, it is safe to get closer, etc. Several complex group moves have been demonstrated in software simulators (platoon formation in games, drill simulations) and with robots. The benefit of this approach is that it can be cheap to compute even complex behaviours. For example, avoiding clashes requires simple "logic" code based on summing-up nearby fields value. FBMCM is pretty slick, used in video-games, but hard to implement in physical settings (to my dating knowledge), as it can be challenging to build a reliable environment. See for example the work from Mamei and Zambonelli, as well as one of the first industrial implementations for robots by Weyns et al.. Note that the implementation for robots required significant work on the environment infrastructure, made somewhat more feasible as it was a controlled warehouse.The advantage of stigmergy-like models is that they are often simple and resilient: You can lose an ant without impact on the food-finding trail. On the downside, these models are usually slow, as the coordination takes time to emerge from indirect interactions. This can be improved upon by adding extra direct interactions (e.g. empowering ants with a GPS and a grocery store map, or just a magnetic-North sense).In practice, these models can collapse if the environment implementation is not reliable. It can be difficult for robots or, say, self-driving cars, if they expect some transponders put on their way, as these devices are expensive to set and maintain, and they can be broken or stolen. It would be better to endow robots with radars, sonars or other proximity sensors to implement stigmergic models. One related example is the decision by Tesla to add radars to its cars, instead of assuming reliable transponders on the road (note: This is just a parallel; there is no official relation).Other implementations and related models are, for example, tuple-based coordination languages such as Linda, and network protocols like Chord. As you see, these works are not necessarily in the "AI domain".'	571	0	0	0
1444	1423	0	44385	4	b'Concentration, perhaps easier to grasp as "focus" or "attention", has quite some history in AI. user217281728 mentions CopyCat, and there was work with neural networks in the 80s as well (e.g. from Fukushima, creator of the Neocognitron).More recently, attention in neural networks is gaining momentum. The mechanisms are applied to learning in deep neural networks.'	54	0	2	0
1445	154	0	53020	1	b"Yes - it would seem that it is now possible to achieve more is required from the example you've given this paper describes a DL solution to a considerably harder problem - generating the source code for a program described in natural language.Both of these can be described as regression problems (i.e. the goal is to minimize some loss function on the validation set), but the search space in the natural language case is much bigger."	75	0	1	0
1446	-1	0	0	3	b"The Von Neumann's Minimax theorem gives the conditions that make the max-min inequality an equality.I understand the max-min inequality, basically min(max(f))&gt;=max(min(f)).The Von Neumann's theorem states that, for the inequality to become an equality f(.,y) should always be convex for given y and f(x,.) should always be concave for given x, which also makes sense.This video says that for a zero-sum perfect information game, the Von Neumann's theorem always holds, so that minimax always equal to maximin, which I did not quite follow.QuestionsWhy zero-sum perfect information games satisfy the conditions of Von Neumann's theorem?If we relax the rules to be non-zero-sum or non-perfect information, how would the conditions change?"	107	0	0	0
1447	1432	0	39068	7	b"One of the comments suggests a PhD in machine learning. As a full-time AI researcher myself, I'd say that would certainly be one useful option.However, in order make much-needed progress, AI needs avoid falling into the trap of thinking that currently fashionable methods are any kind of 'silver bullet'. There's some danger that a PhD that heads straight into (say) some sub-sub-sub area of DL would end up imposing too much bias on the student's subsequent perspective.AI research is an essentially multi-disciplinary activity. Other possible backgrounds therefore include:Mathematics or physics (to first degree or PhD level). A strong background in either of these never did anyone any harm. People who are competent in these fields tend to be able to turn their abilities to new domains relatively easily. Software Engineering. One of the things that AI needs are integrative architectures for knowledge engineering. Here's why. I believe that one of the reasons that we haven't yet managed to do OCR at the level of a 5 year old is that we've yet to accept that we have to 'build a sledgehammer to crack a nut'. Software architects are used to managing large-scale complexity, so they may be able to help.Cognitive Science, Psychology, Cognitive Linguistics. The reasons here are obvious.Above all, I personally think that a good AI researcher should be creative, inquisitive and prepared to question received wisdom, all of which are more important in practice than specifics of their background."	240	0	3	0
1448	1432	0	43791	4	b'Research on AI seems to be getting wider these days (2016). First, "obvious" few departments (no order):Computer Science (e.g. computation theory, algorithms): AI researchers there assume that intelligence is a kind of computation, under various forms (e.g. a neural network, a logic system).Software Engineering: Assuming we find a good model for AI, how do you make it? This is what the engineer will want to figure out. And it can be hard to map mathematical models to an engineered piece.Statistics and Probabilities (more specific than just Mathematics, which is also close to Computer Science): This is about Data Science, notably as a foundation to Machine Learning, the most active branch in AI---which "just" covers the learning part.Physics: This is particularly relevant now for hardware (see below).Neuro Science: Understand how the brain works, as an inspiration to create an artificial one, is the home for Connectionists. Recently, Hassabis and his team at Google Deepmind made several breakthroughs related to reinforcement learning, memory, attention, etc.Recently Electric Engineering is getting a lot of light, together with the related branches of Physics. Several public and private laboratories focus on "brain chips". To name a few: IBM (who\'s working on that for some time already), Nvidia, and Facebook. Circa 2010, it became clear that techniques like deep learning require horsepower, thus an increasing focus on creating more powerful, smaller, more energy efficient chips. And on top of that, there is all the work in Quantum Computing.But the thing is, there seems to be many more fields that are getting involved in AI research. We should mention Chemistry and Biology, as both inspiration and tools to make new models or hardware (e.g. chips that do not use silicon, so they can get smaller).As for 2016, the above fields are the most active, and promise to remain very active for quite some time. Pick your own depending on your interest, skills, or mere intuition!To finish, we may be surprised in a few years when we look back at where AI has come from. I believe that if we manage to build an AGI, it will leverage all these fields anyway. I guess the thrill is to be part of the story.'	363	0	0	0
1449	70	0	2111	0	b"Convolutional neural network can be applied not only for image recognition, but also for video analysis and recognition, natural language processing, natural language processing, in games (e.g. Go) or even for drug discovery by predicting the interaction between molecules and biological proteinswiki.Therefore it can be used for variety of problems by using convolutional and subsampling layers connected to more fully connected layers. They're easier to train, because have fewer parameters than fully connected networks with the same number of hidden units.UFLDL"	80	0	2	0
1450	1392	1	63858	4	b'Yes. Here are some of the most prominent ones and their respective state-of-the-art errors:CIFAR-10: ~3.5% errorCIFAR-100: ~24% error STL-10: ~26% errorSVHN: ~1.7% errorImageNet tasks: the best 2012 classification task solution got 15% top-5 error, better results are currently availableYou can check an updated list of solutions here. Also, a more comprehensive list of modern datasets can be found here.'	58	0	4	0
1451	-1	0	0	14	b'In October 2014, Dr. Mark Riedl published an approach to testing AI intelligence, called the "Lovelace Test 2.0", after being inspired by the original Lovelace Test (published in 2001). Mark believed that the original Lovelace Test would be impossible to pass, and therefore, suggested a weaker, and more practical version.The Lovelace Test 2.0 makes the assumption that for an AI to be intelligent, it must exhibit creativity. From the paper itself: The Lovelace 2.0 Test is as follows: artificial agent a is challenged as follows:   a must create an artifact o of type t; o must conform to a set of constraints C where ci \xe2\x88\x88 C is any criterion expressible in natural language; a human evaluator h, having chosen t and C, is satisfied that o is a valid instance of t and meets C; and a human referee r determines the combination of t and C to not be unrealistic for an average human. Since it is possible for a human evaluator to come up with some pretty easy constraints for an AI to beat, the human evaluator is then expected to keep coming up with more and more complex constraints for the AI until the AI fails. The point of the Lovelace Test 2.0 is to compare the creativity of different AIs, not to provide a definite dividing line between \'intelligence\' and \'nonintelligence\' like the Turing Test would.However, I am curious about whether this test has actually been used in an academic setting, or it is only seen as a thought experiment at the moment. The Lovelace Test seems easy to apply in academic settings (you only need to develop some measurable constraints that you can use to test the artificial agent), but it also may be too subjective (humans can disagree on the merits of certain constraints, and whether a creative artifact produced by an AI actually meets the final result).'	316	0	2	0
1452	1397	1	60232	7	b'Yes, although how useful this AI can be is another question entirely.mpgac is a "minimally intelligent AGI" trained on the GAC-80K corpus of MIST questions. As a result, it should be able to "minimally" pass this test. However, being trained on the GAC-80K corpus obviously make it lacking for any practical purposes. From the README: Obviously this should only be capable of producing a minimally intelligent signal when ordinary commonsense questions are asked, of the kind depicted above, using questions which would have made sense to an average human between the years 2000 and 2005. On expert knowledge or current affairs related questions it should perform no better than chance.The point of mpgac is to compare it to other AIs that could be built to pass this test. Or as the writer wrote in the README: When scanning the skies how can we tell whether the radio signals detected are from an intelligent source, or are merely just background or sensor noise?Ideally, you would want to build a program that is "better" than mpgac. In much the same way as ELIZA can be seen as a baseline for the Turing Test, mpgac is the baseline for the MIST test.The GitHub repo of mpgac (as well as the GAC-80K corpus) is available here.'	211	0	0	0
1453	-1	0	0	2	b"Convolutional neural network are leading type of feed-forward artificial neural network for image recognition. Can they be used for real-time image recognition for videos (frame by frame), or it takes too much processing (assuming they're written in C-like language)?For example for classification of type of animals based on the training from huge dataset."	52	0	0	0
